TABLE NO.  1
 NMROW       TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  3.2000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.9341E-01  7.6562E-01  0.0000E+00  1.0825E+00  0.0000E+00  0.0000E+00
  3.2100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  8.2375E-01  5.6978E-01  0.0000E+00  1.0844E+00  0.0000E+00  0.0000E+00
  3.2200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.8053E-01  5.0341E-01  0.0000E+00  9.8921E-01  0.0000E+00  0.0000E+00
  3.2300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.0714E-01  6.3383E-01  0.0000E+00  8.6303E-01  0.0000E+00  0.0000E+00
  3.2400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.2607E-01  5.9537E-01  0.0000E+00  7.3737E-01  0.0000E+00  0.0000E+00
  3.2500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  5.4832E-01  5.1073E-01  0.0000E+00  6.2549E-01  0.0000E+00  0.0000E+00
  3.2600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.7858E-01  4.7873E-01  0.0000E+00  5.3144E-01  0.0000E+00  0.0000E+00
  3.2700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.1832E-01  3.6138E-01  0.0000E+00  4.5490E-01  0.0000E+00  0.0000E+00
  3.2800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.6732E-01  2.3898E-01  0.0000E+00  3.9377E-01  0.0000E+00  0.0000E+00
  3.2900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.2470E-01  2.1319E-01  0.0000E+00  3.4540E-01  0.0000E+00  0.0000E+00
  3.3000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.8929E-01  3.0190E-01  0.0000E+00  3.0725E-01  0.0000E+00  0.0000E+00
  3.3100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.5993E-01  3.4460E-01  0.0000E+00  2.7709E-01  0.0000E+00  0.0000E+00
  3.3200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.3555E-01  2.1570E-01  0.0000E+00  2.5308E-01  0.0000E+00  0.0000E+00
  3.3300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.1523E-01  1.8158E-01  0.0000E+00  2.3377E-01  0.0000E+00  0.0000E+00
  3.3400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.9819E-01  1.3189E-01  0.0000E+00  2.1802E-01  0.0000E+00  0.0000E+00
  3.3500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.8381E-01  1.3624E-01  0.0000E+00  2.0496E-01  0.0000E+00  0.0000E+00
  3.3600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.7155E-01  2.6268E-01  0.0000E+00  1.9394E-01  0.0000E+00  0.0000E+00
  3.3700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.6101E-01  2.5354E-01  0.0000E+00  1.8447E-01  0.0000E+00  0.0000E+00
  3.3800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.5184E-01  1.0208E-01  0.0000E+00  1.7619E-01  0.0000E+00  0.0000E+00
  3.3900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.4380E-01  9.2162E-02  0.0000E+00  1.6881E-01  0.0000E+00  0.0000E+00
  3.4000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3666E-01  1.6953E-01  0.0000E+00  1.6214E-01  0.0000E+00  0.0000E+00
  3.4100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3026E-01  1.5159E-01  0.0000E+00  1.5603E-01  0.0000E+00  0.0000E+00
  3.4200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.2447E-01  1.3389E-01  0.0000E+00  1.5036E-01  0.0000E+00  0.0000E+00
  3.4300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.4400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.4500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.1457E-01  7.8565E-01  0.0000E+00  6.6491E-01  0.0000E+00  0.0000E+00
  3.4600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  9.4601E-01  9.4469E-01  0.0000E+00  1.0332E+00  0.0000E+00  0.0000E+00
  3.4700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.0958E+00  1.5753E+00  0.0000E+00  1.2081E+00  0.0000E+00  0.0000E+00
  3.4800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.1324E+00  5.1588E-01  0.0000E+00  1.2600E+00  0.0000E+00  0.0000E+00
  3.4900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.1015E+00  1.7900E+00  0.0000E+00  1.2369E+00  0.0000E+00  0.0000E+00
  3.5000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.0331E+00  1.2078E+00  0.0000E+00  1.1708E+00  0.0000E+00  0.0000E+00
  3.5100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  9.4662E-01  9.3511E-01  0.0000E+00  1.0826E+00  0.0000E+00  0.0000E+00
  3.5200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  8.5419E-01  9.8731E-01  0.0000E+00  9.8582E-01  0.0000E+00  0.0000E+00
  3.5300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  7.6314E-01  9.6098E-01  0.0000E+00  8.8878E-01  0.0000E+00  0.0000E+00
  3.5400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.7763E-01  6.4331E-01  0.0000E+00  7.9639E-01  0.0000E+00  0.0000E+00
  3.5500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.9973E-01  6.0348E-01  0.0000E+00  7.1128E-01  0.0000E+00  0.0000E+00
  3.5600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.3024E-01  4.0233E-01  0.0000E+00  6.3460E-01  0.0000E+00  0.0000E+00
  3.5700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.6916E-01  5.4607E-01  0.0000E+00  5.6659E-01  0.0000E+00  0.0000E+00
  3.5800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.1601E-01  4.2671E-01  0.0000E+00  5.0693E-01  0.0000E+00  0.0000E+00
  3.5900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.7011E-01  4.4859E-01  0.0000E+00  4.5502E-01  0.0000E+00  0.0000E+00
  3.6000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.3065E-01  2.7999E-01  0.0000E+00  4.1008E-01  0.0000E+00  0.0000E+00
  3.6100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.9684E-01  3.5532E-01  0.0000E+00  3.7130E-01  0.0000E+00  0.0000E+00
  3.6200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.6791E-01  2.1725E-01  0.0000E+00  3.3790E-01  0.0000E+00  0.0000E+00
  3.6300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.4314E-01  2.2472E-01  0.0000E+00  3.0914E-01  0.0000E+00  0.0000E+00
  3.6400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.2191E-01  2.5839E-01  0.0000E+00  2.8433E-01  0.0000E+00  0.0000E+00
  3.6500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.0367E-01  1.5607E-01  0.0000E+00  2.6290E-01  0.0000E+00  0.0000E+00
  3.6600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.8795E-01  1.6990E-01  0.0000E+00  2.4431E-01  0.0000E+00  0.0000E+00
  3.6700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.7433E-01  2.2755E-01  0.0000E+00  2.2813E-01  0.0000E+00  0.0000E+00
  3.6800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6248E-01  1.0927E-01  0.0000E+00  2.1396E-01  0.0000E+00  0.0000E+00
  3.6900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6248E-01  1.5504E-01  0.0000E+00  2.1396E-01  0.0000E+00  0.0000E+00
  3.7000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.5940E-01  4.9230E-01  0.0000E+00  5.3395E-01  0.0000E+00  0.0000E+00
  3.7100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.1598E-01  6.6218E-01  0.0000E+00  7.0707E-01  0.0000E+00  0.0000E+00
  3.7200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.8276E-01  7.7993E-01  0.0000E+00  7.8464E-01  0.0000E+00  0.0000E+00
  3.7300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.9383E-01  5.8130E-01  0.0000E+00  8.0178E-01  0.0000E+00  0.0000E+00
  3.7400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.7187E-01  8.5364E-01  0.0000E+00  7.8226E-01  0.0000E+00  0.0000E+00
  3.7500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.3179E-01  5.5769E-01  0.0000E+00  7.4194E-01  0.0000E+00  0.0000E+00
  3.7600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.8318E-01  3.7046E-01  0.0000E+00  6.9119E-01  0.0000E+00  0.0000E+00
  3.7700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.3205E-01  2.5559E-01  0.0000E+00  6.3667E-01  0.0000E+00  0.0000E+00
  3.7800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.8198E-01  4.8032E-01  0.0000E+00  5.8247E-01  0.0000E+00  0.0000E+00
  3.7900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.3501E-01  4.6994E-01  0.0000E+00  5.3099E-01  0.0000E+00  0.0000E+00
  3.8000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.9213E-01  2.9878E-01  0.0000E+00  4.8347E-01  0.0000E+00  0.0000E+00
  3.8100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.5370E-01  3.7094E-01  0.0000E+00  4.4046E-01  0.0000E+00  0.0000E+00
  3.8200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.1970E-01  4.2394E-01  0.0000E+00  4.0205E-01  0.0000E+00  0.0000E+00
  3.8300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.8985E-01  2.5221E-01  0.0000E+00  3.6805E-01  0.0000E+00  0.0000E+00
  3.8400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.6381E-01  2.7668E-01  0.0000E+00  3.3812E-01  0.0000E+00  0.0000E+00
  3.8500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.4114E-01  1.8084E-01  0.0000E+00  3.1186E-01  0.0000E+00  0.0000E+00
  3.8600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.2143E-01  2.8911E-01  0.0000E+00  2.8886E-01  0.0000E+00  0.0000E+00
  3.8700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.0429E-01  2.1951E-01  0.0000E+00  2.6870E-01  0.0000E+00  0.0000E+00
  3.8800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.8935E-01  2.1748E-01  0.0000E+00  2.5099E-01  0.0000E+00  0.0000E+00
  3.8900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.7629E-01  1.3938E-01  0.0000E+00  2.3540E-01  0.0000E+00  0.0000E+00
  3.9000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6483E-01  1.8947E-01  0.0000E+00  2.2161E-01  0.0000E+00  0.0000E+00
  3.9100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.5471E-01  2.1431E-01  0.0000E+00  2.0936E-01  0.0000E+00  0.0000E+00
  3.9200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.4575E-01  1.3937E-01  0.0000E+00  1.9842E-01  0.0000E+00  0.0000E+00
  3.9300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3774E-01  6.8989E-02  0.0000E+00  1.8859E-01  0.0000E+00  0.0000E+00
  3.9400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.3785E-01  3.3286E-01  0.0000E+00  5.1216E-01  0.0000E+00  0.0000E+00
  3.9500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.9707E-01  5.9605E-01  0.0000E+00  6.8824E-01  0.0000E+00  0.0000E+00
  3.9600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.6606E-01  4.7434E-01  0.0000E+00  7.6827E-01  0.0000E+00  0.0000E+00
  3.9700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.7896E-01  5.4706E-01  0.0000E+00  7.8744E-01  0.0000E+00  0.0000E+00
  3.9800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.5854E-01  8.4173E-01  0.0000E+00  7.6960E-01  0.0000E+00  0.0000E+00
  3.9900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.1975E-01  4.5464E-01  0.0000E+00  7.3068E-01  0.0000E+00  0.0000E+00
  4.0000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.7223E-01  6.6990E-01  0.0000E+00  6.8110E-01  0.0000E+00  0.0000E+00
  4.0100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.2201E-01  5.8510E-01  0.0000E+00  6.2756E-01  0.0000E+00  0.0000E+00
  4.0200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.7273E-01  3.7546E-01  0.0000E+00  5.7419E-01  0.0000E+00  0.0000E+00
  4.0300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.2644E-01  3.7027E-01  0.0000E+00  5.2339E-01  0.0000E+00  0.0000E+00
  4.0400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.8414E-01  4.0086E-01  0.0000E+00  4.7647E-01  0.0000E+00  0.0000E+00
  4.0500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.4623E-01  3.5745E-01  0.0000E+00  4.3397E-01  0.0000E+00  0.0000E+00
  4.0600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  3.1267E-01  2.1732E-01  0.0000E+00  3.9599E-01  0.0000E+00  0.0000E+00
  4.0700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.8322E-01  3.3671E-01  0.0000E+00  3.6237E-01  0.0000E+00  0.0000E+00
  4.0800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.5752E-01  3.5078E-01  0.0000E+00  3.3277E-01  0.0000E+00  0.0000E+00
  4.0900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.3517E-01  2.4200E-01  0.0000E+00  3.0681E-01  0.0000E+00  0.0000E+00
  4.1000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  2.1575E-01  2.2511E-01  0.0000E+00  2.8406E-01  0.0000E+00  0.0000E+00
  4.1100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.9887E-01  2.4796E-01  0.0000E+00  2.6413E-01  0.0000E+00  0.0000E+00
  4.1200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.8417E-01  1.8688E-01  0.0000E+00  2.4663E-01  0.0000E+00  0.0000E+00
  4.1300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.7133E-01  1.5786E-01  0.0000E+00  2.3123E-01  0.0000E+00  0.0000E+00
  4.1400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.6008E-01  1.0294E-01  0.0000E+00  2.1762E-01  0.0000E+00  0.0000E+00
  4.1500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.5016E-01  1.2400E-01  0.0000E+00  2.0553E-01  0.0000E+00  0.0000E+00
  4.1600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.4137E-01  8.9588E-02  0.0000E+00  1.9474E-01  0.0000E+00  0.0000E+00
  4.1700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  1.3354E-01  1.4149E-01  0.0000E+00  1.8505E-01  0.0000E+00  0.0000E+00
  4.1800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.3380E-01  3.5181E-01  0.0000E+00  5.0875E-01  0.0000E+00  0.0000E+00
  4.1900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.9318E-01  7.0849E-01  0.0000E+00  6.8495E-01  0.0000E+00  0.0000E+00
  4.2000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.6231E-01  8.8694E-01  0.0000E+00  7.6509E-01  0.0000E+00  0.0000E+00
  4.2100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.7535E-01  5.2487E-01  0.0000E+00  7.8438E-01  0.0000E+00  0.0000E+00
  4.2200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.5506E-01  6.4348E-01  0.0000E+00  7.6665E-01  0.0000E+00  0.0000E+00
  4.2300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  6.1639E-01  4.4615E-01  0.0000E+00  7.2782E-01  0.0000E+00  0.0000E+00
  4.2400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.6900E-01  4.4609E-01  0.0000E+00  6.7834E-01  0.0000E+00  0.0000E+00
  4.2500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  5.1890E-01  5.4169E-01  0.0000E+00  6.2489E-01  0.0000E+00  0.0000E+00
  4.2600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  2.1666E-01  8.1150E+01  1.5006E+02  1.7153E+01  8.4865E+00  4.6973E-01  5.4362E-01  0.0000E+00  5.7161E-01  0.0000E+00  0.0000E+00
